FTM5_075, 106106 348348 235235 278278 128132 204232 246250 202242 255255 197205 161205 110114 118128
FTM5_076, 100106 316364 219255 306310 128128 204204 238274 206238 247271 209217 157177 114080 116116
FTM5_077, 106110 344372 207235 194298 136140 196216 250250 206242 219271 209213 189193 114114 116128
FTM5_078, 106106 324348 223227 258330 132132 192212 250258 202298 231251 213233 161165 114114 116128
FTM5_079, 100106 328348 231235 298314 128128 208212 230294 238278 251255 205209 157205 114114 116116
FTM5_080, 100100 270348 243243 302302 128132 192196 242250 202230 251263 197205 157161 114114 116116
FTM5_081, 104106 296344 231235 278294 128136 220228 238250 266274 251271 197213 161169 110114 114128
FTM5_082, 104098 336360 215243 290302 124136 196200 258258 202202 235259 213217 161197 114114 116128
FTM5_083, 104106 316356 231235 282290 128128 192204 254270 282298 243243 213225 161177 110080 128128
FTM5_084, 104110 328380 227247 194314 128128 192212 250262 206290 263263 213213 169169 114114 116118
FTM5_085, 104116 336372 235247 194194 128128 196216 250274 206242 219267 209213 157157 114114 116128
FTM5_086, 104106 336356 203235 266286 128136 188192 242262 242298 239243 213213 177181 114114 116128
FTM5_087, 104106 336340 243247 262318 128140 204216 238262 206274 243267 197209 161205 110114 116118
FTM5_088, 100106 348348 235243 310314 128128 204224 238270 202238 235247 201213 181205 114114 116128
FTM5_089, 100104 332352 235235 290302 128128 204208 230238 202286 247247 201209 161161 114122 116128
FTM5_090, 104108 340348 231235 310350 128128 200228 238254 206282 219251 205205 197201 110080 128128
FTM5_091, 104098 344348 227231 322326 124128 192236 242270 262286 243275 197209 157193 110118 116116
FTM5_092, 100106 348356 219239 210282 128128 000000 250258 202246 267275 197221 161181 110114 000000
FTM5_093, 100104 340348 235251 278294 124132 196208 238270 202202 263267 217217 157205 114114 116128
FTM5_094, 100104 352356 000000 000000 128132 196196 238250 198202 267275 185213 157185 114118 000000
FTM5_095, 100104 336348 239243 298302 128128 192208 230242 206242 251263 201209 161205 110114 000000
Pop             
FTM6_001, 104106 332340 243243 290314 128128 196216 238270 198294 247247 189209 161189 114080 118128
FTM6_002, 104104 348352 211219 290306 128128 196212 254270 202266 267275 221221 157181 110118 128128
FTM6_003, 100104 340352 207235 278314 128128 176192 238270 198242 247255 201213 149209 114114 116128
FTM6_004, 100106 332364 231239 310318 128128 208208 238270 210214 247267 197213 169189 114114 116128
FTM6_005, 100104 344348 231239 194306 128128 196208 234258 206290 219255 213213 157161 114118 128128
FTM6_006, 104106 344348 227227 294310 132132 188212 238250 202238 247279 209213 153201 114080 116116
FTM6_007, 100104 344364 223223 330334 132140 196208 226238 206242 251267 217217 157169 114118 116128
FTM6_008, 104106 312332 235235 162190 128128 192196 238238 202294 239239 217217 157177 118080 116116
FTM6_009, 106106 316348 227235 186302 124128 196216 242274 202282 231279 173201 161181 114118 116116
FTM6_010, 104106 340344 223239 278322 128128 216260 238242 198238 219243 197213 157161 114080 116116
FTM6_011, 100104 336360 227231 278306 128136 188192 238246 242278 235243 209213 161185 114114 116128
FTM6_012, 104098 344356 227235 186206 128132 192244 254258 282294 219267 201217 000000 114080 116128
FTM6_013, 104104 332344 223231 302314 132136 192272 262270 202278 247255 213213 161185 110122 116128
FTM6_014, 104106 340344 211227 186322 128128 200208 238258 202202 247275 189213 169181 114118 116128
FTM6_015, 106106 344368 235235 318330 128132 192196 234258 202202 239267 197205 157165 110110 128128
FTM6_016, 104104 000000 000000 182302 128132 200212 234258 198202 267271 209213 185205 110114 116116
FTM6_017, 104104 296344 231239 202334 128128 176208 238254 206274 247271 201213 161185 114080 116128
FTM6_018, 104106 270344 235239 266306 128132 192208 254258 194198 247259 197217 157169 114118 116128
FTM6_019, 100106 348360 223235 290314 128128 192260 238250 206266 255259 209217 177201 114118 116128
FTM6_020, 100104 356364 227231 214314 128128 196216 234294 206286 247263 213217 169181 110114 116128
FTM6_021, 100106 332340 231235 322342 128132 204208 234254 206258 263275 205213 153157 114114 116128
FTM6_022, 104106 332344 219223 298302 128128 192208 238238 206290 247271 213217 165193 110080 116116
FTM6_023, 104104 344348 235239 210318 124128 196200 242242 198206 247251 213221 181181 114080 116128
FTM6_024, 100106 324340 227247 286314 124128 204216 270274 202266 247271 197209 157161 114118 116128
FTM6_025, 100104 324344 231243 298346 124132 200212 250262 198206 219247 213217 157161 114114 116128
FTM6_026, 104098 344364 243251 286290 128132 196244 238250 198294 255267 205205 157189 114118 128128
FTM6_027, 104106 344360 219231 306310 128128 196260 242270 202202 255263 197233 157161 114118 116116
FTM6_028, 104106 340348 235243 294298 124132 208212 250274 202206 239247 209213 157189 118118 116128
FTM6_029, 100106 270324 211239 290314 128128 196204 250262 210210 263267 209221 189205 110114 116128
FTM6_030, 104106 352364 223235 210310 128132 212244 238238 202298 255263 213213 169201 114114 116116
FTM6_031, 100104 328332 227235 206318 136148 212236 222270 202206 255267 201213 157189 114118 118128
FTM6_032, 100106 336336 227227 314326 128128 188232 250270 242282 231279 197209 157169 114118 128128
FTM6_033, 100104 340348 223231 198306 128144 176200 254270 202202 255275 217221 157157 114118 120128
FTM6_034, 104104 332348 231231 302314 128132 196200 242250 202278 247255 205213 157161 114080 116116
FTM6_035, 100100 340344 235239 314318 128136 188208 258262 242270 219247 205213 157193 114114 116128
FTM6_036, 104098 340344 231243 266322 128128 192196 254270 198202 231243 189213 157181 110114 116128
FTM6_037, 104106 324324 243247 306314 124132 196216 270274 202266 259275 193197 161205 114118 116128
FTM6_038, 104106 340364 219235 298310 128144 208216 258294 202202 251259 197229 161177 080080 116128
FTM6_039, 102108 340344 239243 210314 128140 208216 238242 266286 251287 201221 161193 114080 116128
FTM6_040, 100100 324324 235243 286306 128132 204216 258270 202266 271275 193197 157161 114122 128128
FTM6_041, 104104 332348 235235 290302 128132 208236 238258 206286 255291 213217 173205 110114 116128
FTM6_042, 104106 340356 243251 218306 128128 192200 238250 202238 251251 205213 157181 114080 116128
FTM6_043, 104104 324336 231239 274282 128128 204244 254270 202278 247267 201205 157193 110080 116116
FTM6_044, 100104 328340 231243 290318 128128 188192 254270 198242 247255 201201 161161 110114 116116
FTM6_045, 100106 340344 235239 274306 128128 200204 262270 202290 223231 205217 157169 114080 116128
FTM6_046, 100106 328332 219235 206282 128136 196212 242270 202206 255267 193217 157205 114118 116128
FTM6_047, 100104 320372 231235 306310 128132 192200 238250 202210 259263 189213 157181 110110 116116
FTM6_048, 100104 336356 235235 278310 128128 192192 258270 206282 247251 193217 153161 114080 116128
FTM6_049, 104106 352352 239251 302306 128128 204216 238258 202266 231247 197213 157161 114118 116116
FTM6_050, 100106 340344 235235 274318 128128 192208 254270 202242 219247 209213 157193 114114 128128
FTM6_051, 104106 352356 223227 286334 128128 196200 238270 238274 263267 185213 157177 114080 128128
FTM6_052, 100104 352368 239239 270310 128132 192244 250278 202282 231235 209213 161193 118080 116128
FTM6_053, 100104 270320 207239 274306 124132 188204 254258 202210 239247 205217 157169 114114 116118
FTM6_054, 104104 340348 227235 194202 128128 196204 258278 202206 235251 197205 157157 114114 116118
FTM6_055, 100104 316340 235243 318330 124128 188212 234270 242250 247251 209217 157201 114080 116128
FTM6_056, 104104 336356 235239 294294 132132 216260 250254 198202 251251 197209 157161 110114 128128
FTM6_057, 104104 352356 231235 266290 124128 192216 234250 202274 231259 213213 157193 110118 116116
FTM6_058, 100110 344356 235235 318318 128128 192192 270270 242274 247251 209221 157189 114114 116128
FTM6_059, 100104 352352 235247 278278 128128 192200 242258 202266 255275 197213 161185 110114 116116
FTM6_060, 104104 332352 231243 290302 124128 188196 250270 202238 231247 197205 181193 114114 116118
FTM6_061, 100106 336348 239243 282290 128132 176192 234242 266294 235267 221225 161161 110080 128128
FTM6_062, 104106 336340 207231 298314 128132 188196 234238 278282 247287 213217 157201 114114 116116
FTM6_063, 104104 340352 235239 302346 128132 212252 258266 202294 227247 205213 169169 114114 116128
FTM6_064, 104106 316328 227235 278310 128132 192208 226258 206282 263275 213217 157205 114114 128128
FTM6_065, 104098 344368 219235 198210 128128 192200 238242 202206 235267 197217 145205 110114 128128
FTM6_066, 104104 340348 223227 262286 128136 188244 238282 202278 219267 189213 157161 110114 116116
FTM6_067, 104104 320340 227235 214298 128128 188212 242270 202210 219271 201213 157205 110114 116116
FTM6_068, 100104 348356 227235 294298 128136 236260 234238 202202 247255 209217 157177 114114 128128
FTM6_069, 100104 328340 231247 198318 128128 200216 234258 202278 235275 217217 165201 114114 128128
FTM6_070, 000000 348356 227239 258286 128128 188208 242242 202242 219239 217233 161173 110118 128128
FTM6_071, 104104 336340 227247 282302 128132 188192 270270 210286 243263 217225 185201 080080 118128
FTM6_072, 100104 316332 239251 218294 128128 192200 250258 238330 251255 213213 157157 114080 116128
FTM6_073, 100104 348360 223239 274314 124132 204204 254270 202270 231255 213217 161169 114114 116128
FTM6_074, 104106 348356 231251 282294 128128 208208 234242 202206 247247 209217 000000 110110 116128
FTM6_075, 100100 344348 227247 202306 128128 192204 256270 206290 247259 197217 189205 114080 128128
FTM6_076, 100106 340360 223243 282294 124140 204208 262270 282282 247299 181213 161161 110110 116128
FTM6_077, 104104 336356 231239 294310 128128 192196 250258 194202 243255 197217 157197 114114 116116
FTM6_078, 106110 296348 227243 210302 128128 192216 242250 202206 231251 173209 157161 110114 116116
FTM6_079, 104104 324352 231235 282310 128132 208260 250270 202202 219243 213213 153157 110114 116116
FTM6_080, 100100 296340 219235 186206 124128 188200 250262 282282 247259 209213 181193 114080 128128
FTM6_081, 100104 356372 235247 194306 124128 204208 234238 194282 255259 213213 157157 110114 128128
FTM6_082, 100104 336344 227227 306310 128132 200212 226238 202202 219259 217221 185193 114114 116128
FTM6_083, 104106 328340 211239 290294 128144 192220 238258 282290 251291 197213 177189 118080 118128
FTM6_084, 100098 332356 227235 186250 128132 196244 254258 202282 243259 201213 169185 114118 128128
FTM6_085, 100106 320340 235239 310310 128140 208232 226234 202202 259271 189217 165169 080080 116128
FTM6_086, 104104 340340 223231 310318 128128 196236 258270 194210 235259 197209 177181 118080 116116
FTM6_087, 104104 336360 227243 306314 128128 188192 238270 242278 243247 209209 161185 110114 116116
FTM6_088, 100104 296348 223243 318326 124128 192200 000000 278294 239247 209213 161181 114114 116128
FTM6_089, 104098 320340 235235 214294 128132 196204 238270 194282 219243 185201 157165 114118 116128
FTM6_090, 104104 262340 223223 310330 128132 208244 242258 202206 219275 209221 161181 114114 116118
FTM6_091, 104104 332372 231243 186302 128128 188208 254258 202202 219263 197217 157157 114080 116116
FTM6_092, 100104 340356 235235 214278 128128 176192 258258 270274 219259 185217 157161 114080 116128
FTM6_093, 100104 324344 211223 198286 128128 208220 238250 202206 231259 173213 153161 114114 116116
FTM6_094, 104104 356372 219239 198294 128132 196200 262270 202282 271271 217217 165177 114114 116116
FTM6_095, 104104 296356 231235 286306 128128 208212 242270 238282 259263 213217 157161 114114 116116
Pop             
KBL1_001, 100106 344356 227235 178290 140140 216252 238254 198274 227251 213217 169197 114080 116128
KBL1_002, 100104 332336 243243 294298 128128 200256 234238 206278 251271 205213 149153 118122 116128
KBL1_003, 106098 340344 223247 266314 128128 188196 242250 202238 255267 205233 173185 114114 116128
KBL1_004, 104106 266320 231243 266330 132140 194212 238250 202206 259259 185225 173177 114114 116128
KBL1_005, 104104 324348 223239 262290 128128 192212 246270 206206 255271 217221 173185 110114 116128
KBL1_006, 100100 340348 231243 298306 128128 196212 242254 198270 235255 193217 161185 114114 116128
KBL1_007, 104098 328348 235243 278286 128132 188192 234266 202270 251279 213225 189197 110114 116128
KBL1_008, 104104 344352 235235 278302 128128 180192 242250 202206 219231 213213 161173 114118 116116
KBL1_009, 100114 344356 227231 186310 128128 192192 254254 202202 267271 213225 157177 114118 116116
KBL1_010, 104104 352356 207251 294298 128132 196204 250270 270286 247275 209213 161177 110114 116128
KBL1_011, 100110 344344 223239 290302 128128 192212 242282 202254 231255 201217 165181 114080 116116
KBL1_012, 100104 344352 227247 314354 128140 192280 238274 194270 259275 201209 209209 114080 118128
KBL1_013, 104094 336356 223259 262350 128128 204216 254256 266306 247259 189217 157189 114114 114116
KBL1_014, 104104 336344 231247 194350 132132 196208 238238 198282 239267 209213 173185 118080 116116
KBL1_015, 110096 332368 219235 190298 132132 188200 234238 210314 263267 193217 181185 114080 116116
KBL1_016, 104104 340368 227247 282310 128128 192204 238270 198262 239263 213225 157165 114114 116116
KBL1_017, 100100 344348 231231 190298 128128 212236 238258 274350 255255 213213 189193 106118 116116
KBL1_018, 100106 332340 235239 294302 128128 204212 278282 198294 251255 209213 157189 114114 116128
KBL1_019, 104104 332356 203235 266354 128128 196204 234238 202202 239255 213225 165169 114080 118128
KBL1_020, 104104 360364 215251 250302 128128 196200 234258 198202 235267 221225 177181 106118 112116
KBL1_021, 104104 332340 219235 206290 128140 200208 250254 206266 255279 205217 177185 110114 128128
KBL1_022, 100104 336340 235243 294294 128140 192232 238282 202302 251267 193221 157169 114080 128128
KBL1_023, 100110 336348 211243 298302 128132 200212 246274 198266 219251 209209 177181 118122 116128
KBL1_024, 100104 340360 235243 282314 128128 196208 226234 198202 227267 213213 173173 114114 116128
KBL1_025, 104104 332332 207239 278298 124128 188208 250258 198270 239279 193209 185193 114114 128128
KBL1_026, 100104 348372 231239 290310 128128 196200 234242 202202 247275 209221 181217 110114 116128
KBL1_027, 104098 296336 239243 282318 128128 188200 246298 198246 231255 181213 161181 118080 128128
KBL1_028, 100104 348372 231239 290310 128128 196200 234242 202202 247275 209221 181217 110114 116128
KBL1_029, 100100 332348 235235 258282 128132 196200 238246 206274 251259 177181 177177 114114 116120
KBL1_030, 104104 344344 207219 278298 128128 188208 242282 198202 235247 205213 177181 114114 116118
KBL1_031, 104106 336360 239243 266270 128128 200216 238274 198266 239263 213221 177197 114080 128128
KBL1_032, 104104 340352 231247 310358 128128 208244 254282 214274 223267 181217 181201 114114 128128
KBL1_033, 104104 332340 235235 298326 128128 216224 238238 198206 255255 193205 169177 114080 116116
KBL1_034, 106110 250364 223235 194294 128132 194208 242242 198270 255263 197221 161177 114114 116128
KBL1_035, 106108 344344 239239 294318 132140 200232 238258 198254 231243 205205 149165 114118 116120
KBL1_036, 100104 328340 215243 290318 128128 192196 238258 198258 247263 193201 169181 114114 128128
KBL1_037, 104104 336352 207231 290326 128132 188188 238242 198202 251251 205213 157189 114118 116128
KBL1_038, 104106 332340 207231 286290 128132 184188 238254 206206 231267 205213 157185 114080 116128
KBL1_039, 104104 340344 207227 198314 128128 196216 234238 262278 255263 213217 193201 110114 116128
KBL1_040, 104096 340368 207247 334350 128128 196232 246266 202262 235267 205209 153193 114114 116116
KBL1_041, 104104 344356 223223 310314 128128 192192 238258 198238 223235 201221 169173 114114 116128
KBL1_042, 100106 336336 207235 182334 128132 188192 258262 198274 251263 193217 165193 110114 128128
KBL1_043, 100110 340352 231247 262302 128128 196212 242258 210282 231235 181217 181189 110114 116128
KBL1_044, 100100 340344 223235 194262 128140 192200 250274 194206 271279 197213 145185 110114 116118
KBL1_045, 104104 324352 239243 290302 128132 196204 246282 202206 243279 209217 169177 110110 116128
KBL1_046, 100100 300344 235243 178334 128132 196208 238250 250262 235271 213213 169173 114114 116128
KBL1_047, 104098 340352 247259 314318 128148 212228 230246 202282 243255 213221 157185 114114 116128
KBL1_048, 104114 344348 231239 194198 128128 200208 242278 202262 239263 205213 181181 114114 116116
KBL1_049, 100100 348352 207235 274306 128128 204252 254266 198286 235247 217225 177181 114118 128128
KBL1_050, 102104 332352 223247 282314 128129 192196 254258 202202 239247 209209 161189 110080 116116
KBL1_051, 104110 356356 235243 310346 128132 184208 238242 198202 219251 213213 173185 114114 116128
KBL1_052, 100104 336340 227243 318326 128132 192200 258286 206266 251259 213225 169197 114118 116128
KBL1_053, 100104 316340 235235 190302 128132 204212 242274 206246 247259 205217 185185 114080 116116
KBL1_054, 104110 328340 231243 198322 128140 200200 238246 206238 247247 181209 157193 114114 116128
KBL1_055, 104104 352356 207235 266294 128132 192212 242258 202302 251267 213217 169173 114114 116128
KBL1_056, 100100 300328 211243 294338 140144 212268 262270 198266 231247 205209 157181 110114 116116
KBL1_057, 100104 336368 235251 230302 128128 196262 242278 198282 219271 197197 157181 110114 128128
KBL1_058, 100104 336344 243247 290322 128128 188196 250258 262286 267275 209221 177177 110114 118128
KBL1_059, 104106 328340 243247 278286 128128 200268 234262 198254 243271 181185 157193 114114 116128
KBL1_060, 104108 332332 223235 190290 128132 196232 234274 198274 259267 201205 145185 114080 116116
KBL1_061, 104114 324336 235243 290314 128144 200216 238266 202214 243259 193213 165181 114118 116116
KBL1_062, 100104 332340 227243 262302 128132 192212 246258 202270 255263 209229 169173 114114 116128
KBL1_063, 100098 340352 223243 294338 132136 188188 254270 202250 243255 185217 193205 114114 116128
KBL1_064, 104106 332388 231243 294334 124128 180224 254258 202274 259263 205221 177185 114118 116116
KBL1_065, 100100 250344 235247 294338 128128 192276 242262 202202 299299 225225 197197 110080 116118
KBL1_066, 100100 332344 223235 266298 128128 192216 234238 282290 251255 193205 177185 114118 116128
KBL1_067, 104104 250356 239247 298330 128132 192212 238254 270286 247251 205217 161201 114080 116128
KBL1_068, 104104 332348 207251 270290 128132 208244 234254 270274 247251 193209 185197 114114 116116
KBL1_069, 100104 340348 231243 274290 128128 196204 254258 206274 203247 213217 161181 110080 116128
KBL1_070, 100096 250340 207219 334338 128132 200204 242266 270278 231271 193209 185185 114080 128128
KBL1_071, 104104 336348 231239 274322 132132 204212 238270 194278 263271 205217 157165 114118 116116
KBL1_072, 100104 340356 235243 182290 128132 192204 262282 198274 219235 193205 157185 110118 116128
KBL1_073, 100104 344348 207211 290302 132140 184188 238242 198202 251259 205221 145201 114080 116120
KBL1_074, 104104 336344 219227 202286 128144 192204 242282 206206 259263 197213 149161 114080 116128
KBL1_075, 106110 340344 223227 302326 128132 200200 234234 202266 243251 205217 173189 114118 116128
KBL1_076, 100106 340340 207235 270282 128128 200212 238250 258278 251279 205229 189197 114114 116128
KBL1_077, 104106 312368 207231 314318 128128 192200 238262 230266 255259 193221 157169 114114 116116
KBL1_078, 100104 332356 223239 302302 128128 200208 238238 186198 247263 201205 145145 114080 116128
KBL1_079, 104104 336344 235243 318318 132132 200204 238250 202266 227267 181217 173189 114114 116128
KBL1_080, 102104 340368 219247 278294 128140 200212 238250 202266 255259 209217 165185 114114 128128
KBL1_081, 100104 348352 231243 206286 128140 204208 242246 202262 251283 193213 157181 114114 116128
KBL1_082, 100104 332356 223231 266306 128140 192264 258258 206294 215255 205221 169193 114080 116116
KBL1_083, 100110 336340 231247 202322 128144 196204 238262 202206 231239 209209 173201 114114 116128
KBL1_084, 100104 340364 231247 302318 128128 180200 234238 198270 263267 209213 161177 110114 116116
KBL1_085, 104104 320368 247255 178322 128128 184192 234246 198202 255267 209221 169177 114118 116128
KBL1_086, 104104 340348 223231 266286 128132 204208 238242 274278 235267 197209 161169 118118 116128
KBL1_087, 100100 344356 219235 302306 128128 196204 242242 198282 243267 197217 181185 114080 116128
KBL1_088, 100108 348372 235239 278286 128128 204216 238266 198274 271275 213217 173177 114114 116116
KBL1_089, 100100 340352 239243 294298 128128 220228 238250 198198 215243 209217 177177 114114 116116
KBL1_090, 100104 328332 207239 306318 128132 188200 254266 198282 243255 205213 165185 118080 128128
KBL1_091, 104104 340368 207235 294294 128132 200236 242250 198202 251263 213213 169173 114118 116128
KBL1_092, 094098 340348 231235 278298 128128 224236 234278 198198 247267 201221 161165 110114 116116
KBL1_093, 104114 336360 207231 266310 128128 192196 258258 202290 239239 209209 189201 114080 128128
KBL1_094, 100104 340344 223223 186270 128128 220232 234238 202246 235275 193209 177181 114118 116128
KBL1_095, 100100 348352 243247 194398 128128 192192 262266 202206 255271 193217 177177 114114 116116
KBL1_096, 104096 356364 207207 290318 132140 204216 242242 198198 263287 205205 165177 114122 116128
Pop             
KBL2_001, 104104 332364 227231 286298 128132 204216 242242 270270 251259 209213 165185 110118 118128
KBL2_002, 100100 332340 231247 286322 128128 192272 238262 206274 239271 209213 173193 114118 116128
KBL2_003, 102104 328344 227235 274362 132132 188188 238238 234246 247263 209217 165185 114114 116128
KBL2_004, 100106 340348 231243 322350 128128 188196 242254 198202 227255 181209 169173 114114 116128
KBL2_005, 094098 328332 231243 174306 128132 188192 226238 198262 267267 217225 169177 114114 128128
KBL2_006, 100104 344368 239251 190318 128132 196216 258258 202278 243255 201213 157181 114114 116116
KBL2_007, 102106 332364 223235 278350 128128 196212 250250 198298 247251 201217 161181 114114 116116
KBL2_008, 100100 332344 231243 266290 128128 192192 238238 206286 239263 205225 161209 118080 128128
KBL2_009, 104104 336340 231247 202286 128132 224264 226238 198270 219251 213217 165169 114114 116128
KBL2_010, 100104 324360 207235 274294 128144 196200 254262 242274 251259 213213 169177 114080 128128
KBL2_011, 104104 340364 243243 298298 128128 204208 238250 198202 251255 205217 189189 114114 128128
KBL2_012, 100104 328340 223247 278286 128132 192268 234234 198254 235243 181217 157181 114114 112116
KBL2_013, 104098 332348 235239 262290 132140 200240 238278 198254 255255 205217 157185 114114 116128
KBL2_014, 100104 320336 231251 246282 128128 188208 250254 198198 255259 181205 173177 118080 128128
KBL2_015, 100114 340348 231231 186250 128128 188192 242274 282302 231267 209217 145165 110114 128128
KBL2_016, 104104 352376 235239 202286 128144 196200 270274 274294 243255 213217 165181 110114 116128
KBL2_017, 104104 340352 211239 182322 124140 192200 246258 202266 259279 193237 165189 114114 128128
KBL2_018, 100104 340340 207247 294302 128132 188268 234250 198202 255255 209209 173181 110114 120128
KBL2_019, 100104 344352 227231 198322 128128 208220 250258 198202 219223 209209 177201 118080 116128
KBL2_020, 104104 324348 219251 302322 128132 192232 234258 202234 251255 193213 173181 114080 116128
KBL2_021, 104104 320328 219235 298314 128132 272276 238242 206274 251255 209209 169185 110110 116128
KBL2_022, 104106 352352 227231 322322 128128 192204 250254 202238 235247 213217 173177 080080 128128
KBL2_023, 100104 352356 211231 262334 128128 184192 246274 198198 247271 213217 157185 110114 116128
KBL2_024, 104104 336344 207239 278298 140140 184204 234238 202282 255259 213229 165173 114118 126128
KBL2_025, 104098 352352 223227 294318 128128 184188 230242 206278 247255 205209 177181 114114 116128
KBL2_026, 100104 336340 223243 286298 124132 192232 250266 202278 243247 205209 157189 110118 116116
KBL2_027, 104106 332336 231247 314334 128128 192204 238238 262286 247247 201217 177185 080080 116128
KBL2_028, 104114 344348 243243 282306 128132 196212 246254 306306 263271 185209 169205 114114 116116
KBL2_029, 104106 332340 231231 298314 128128 188208 250258 214274 251259 209213 193201 118118 116128
KBL2_030, 100104 332348 231243 310330 140140 216220 238254 202246 235275 209213 177201 114114 116128
KBL2_031, 100104 344344 235239 278326 124128 212232 254258 206302 215235 221225 157205 114114 116116
KBL2_032, 100104 344344 227235 282286 128128 216272 238260 202214 239255 217221 185197 114114 116128
KBL2_033, 104104 340344 227251 206350 128132 192200 238238 198290 235239 189213 145189 110114 128128
KBL2_034, 100104 312332 207231 282282 128140 192192 234242 202270 227259 213217 161177 114114 116128
KBL2_035, 100104 340352 247251 182306 128128 192196 230242 202278 227263 217217 177205 114114 116128
KBL2_036, 104104 332336 247255 306338 128128 196208 246254 282286 235247 209225 165169 114118 116118
KBL2_037, 106114 324344 215231 270290 128132 200212 242246 202270 251283 209213 157173 114114 128128
KBL2_038, 100104 352364 235235 274294 128128 200204 238250 198206 251255 173213 157185 114118 116116
KBL2_039, 104104 340348 243247 306350 128140 196212 250282 206278 235263 205217 185189 110114 116128
KBL2_040, 104104 344368 231235 278314 128132 192192 242258 194274 243255 197213 161213 110114 116116
KBL2_041, 100100 336368 239255 174190 128128 188200 230238 242306 239251 205205 169201 114114 116128
KBL2_042, 100096 336340 239247 190278 128128 192208 234258 198198 247247 213225 177193 110080 116128
KBL2_043, 104104 332364 231235 286362 128132 196208 242254 202270 215243 181213 161169 114114 118128
KBL2_044, 102104 320344 231239 314314 128132 192192 242250 198262 255259 205217 161169 114080 128128
KBL2_045, 100104 332344 243247 274278 128140 196248 242242 274274 243255 209213 173193 114114 128132
KBL2_046, 100104 344344 231243 302394 128132 184204 234238 198202 235247 209221 169169 114114 128128
KBL2_047, 100110 344348 207239 278310 128140 192204 238278 198202 235247 193197 161173 114080 116128
KBL2_048, 100100 360364 223239 298330 128128 192192 234242 198246 215255 209225 173177 114118 116128
KBL2_049, 100104 320344 227231 294298 128132 192196 250254 198202 251271 193213 173193 114114 116116
KBL2_050, 100106 340368 239247 174306 128132 212272 242250 202306 231239 205225 161165 114114 116128
KBL2_051, 104104 320320 227251 194310 128128 192208 242254 198206 243247 193197 153165 114118 116128
KBL2_052, 100100 336340 251255 286346 132140 192204 242254 202290 247255 201217 177177 114114 116116
KBL2_053, 100100 340340 235243 206270 128140 204208 238242 198202 215251 209221 169173 114114 116116
KBL2_054, 100104 344352 235247 282310 128128 184236 242258 198202 251255 213217 177189 114080 116128
KBL2_055, 100094 344364 223227 258282 128132 192204 238238 194278 227255 197201 165173 114114 128128
KBL2_056, 114096 340352 227251 290326 132132 200240 242242 186206 231255 205213 161169 114114 128128
KBL2_058, 110098 348348 223231 198322 128132 212220 222238 266282 247251 181205 181197 110080 128132
KBL2_059, 104110 336352 227235 298310 128132 188200 250258 198198 235259 201217 157189 114114 116116
KBL2_060, 104106 332332 227247 282314 132132 204208 238242 202202 243247 189201 157181 114114 116128
KBL2_061, 104104 356356 223243 190298 128128 196268 238254 198302 251263 209217 185193 114114 116116
KBL2_062, 104104 348356 235235 286322 128132 196204 258258 198278 235259 209213 189193 114080 128128
KBL2_063, 106114 316352 211211 194322 128132 204216 238238 202274 239259 205217 157197 114118 128128
KBL2_064, 104098 340368 227235 202262 128128 196212 238258 186278 219267 201213 161193 110114 116128
KBL2_065, 100104 320340 227231 314394 128128 196232 238258 202286 247255 209213 185205 114080 116128
KBL2_066, 104110 336344 235239 198294 128132 204236 234258 206278 215267 181209 173177 114114 116128
KBL2_067, 100100 324360 235239 270302 128128 188192 250270 202282 259271 193213 173205 114114 116128
KBL2_068, 104106 340340 231259 298318 128132 192204 242242 202210 215219 205217 177197 114080 116128
KBL2_069, 100114 352356 219231 290350 128128 188188 238258 202262 251267 217233 169177 114114 128128
KBL2_070, 104110 332340 203223 262326 128132 200208 238242 198202 239251 209213 177185 114114 128128
KBL2_071, 100104 336336 235243 310314 128132 204212 234250 274294 219263 213217 165169 114114 116116
KBL2_072, 104104 340340 231235 326342 128128 188192 250270 234282 239267 193225 165209 114114 116128
KBL2_073, 100100 332340 239247 286322 128128 192272 238262 206274 239271 209213 157165 114114 116116
KBL2_074, 104104 344356 231235 294314 128140 200228 242242 198202 227255 217221 173185 114114 116128
KBL2_075, 100104 332336 231243 298350 128140 192216 254266 206274 247259 205213 185193 114080 116116
KBL2_076, 100104 324328 239239 306330 128132 200212 238274 202246 259263 209213 193205 114122 116128
KBL2_077, 100104 336364 227235 298306 128128 188228 246250 198246 235251 221233 157197 114080 128128
KBL2_078, 110098 340360 231235 266274 128128 204272 242254 202286 251251 205209 205217 114118 116116
KBL2_079, 100104 340344 247255 246286 124140 208220 238258 202206 243251 181209 173185 114114 116128
KBL2_080, 104104 336360 223243 290298 128140 196212 254260 198206 227251 209217 157177 114114 116128
KBL2_081, 100106 324332 223239 294310 128128 184204 238246 206238 239275 217217 161189 114118 116128
KBL2_082, 100100 336344 203231 306363 128132 188188 250250 186294 267267 213213 189189 114114 128128
KBL2_083, 104106 340340 227243 306318 128128 192232 250270 198282 251263 213225 157185 118080 116128
KBL2_084, 106106 336364 235247 302302 128128 204228 238262 198198 251275 193205 157185 114114 116116
KBL2_085, 100104 352356 227243 290290 128132 200232 238250 202278 255267 205213 145201 114114 116116
KBL2_086, 104114 348348 227239 270274 128132 192196 238238 246266 227263 197205 157173 114114 116128
